 40106  149902966  8.8  4.36 0.03  38.48  0.46 1 11.96  0.22 1.78 0.08
 40157  141526352  7.5  5.28 0.02  55.06  0.53 0 11.67  0.14 2.43 0.08
 40294  374858999  8.5 29.74 0.19 462.28 16.02 0  3.09  0.11 1.43 0.15
 40296  141526547  8.1  4.44 0.02  44.30  0.23 0 13.27  0.14 2.53 0.06
 40306  375093075  7.9  5.77 0.04  58.60  2.93 0 10.40  0.54 2.05 0.31
 40322  141526866  7.2  4.12 0.03  32.65  0.62 1 11.36  0.27 1.36 0.09
 40342  374856731  7.5 13.70 0.04 165.14  0.86 0  5.20  0.04 1.44 0.03
 40365   31272092  7.8  4.11 0.04  33.03  0.54 1 11.55  0.29 1.43 0.09
 40409  374860864  3.8 12.94 0.02 161.73  0.50 0  5.71  0.02 1.70 0.02
 40434  350742701  6.2  3.51 0.03  27.66  0.57 1 13.26  0.36 1.57 0.11
 40508  350764206  6.8  5.89 0.04  66.55  0.88 1 11.33  0.21 2.76 0.13
 40525  350763118  7.6  6.77 0.03  79.52  1.16 1 10.25  0.17 2.70 0.13
 40560  374911449  8.5  4.67 0.03  45.74  0.37 1 12.39  0.19 2.27 0.08
 40736  141548514  8.3  1.46 0.01  10.27  0.30 0 28.47  0.91 2.69 0.24
 40749   31411494  7.1  2.01 0.02  13.75  0.43 0 20.11  0.74 1.80 0.18
 40768  374945139  7.5  1.33 0.02   8.70  0.39 0 29.04  1.58 2.37 0.35
 40870  374944446  8.9  3.38 0.04  25.35  0.44 0 13.10  0.39 1.41 0.10
 40992  141607108  6.9 12.62 0.03 161.52  1.02 0  5.99  0.05 1.88 0.04
 41023  149930673  8.1  1.77 0.02  15.02  0.61 0 28.32  1.31 3.90 0.51
 41024  141607442  6.7  4.66 0.02  46.75  0.57 0 12.72  0.19 2.45 0.10
 41038  141608289  8.4  4.33 0.02  38.51  0.31 0 12.13  0.15 1.83 0.06
 41048  149932374  7.9  5.40 0.05  55.46  1.29 1 11.24  0.33 2.27 0.18
 41050   31508240  8.1  7.48 0.02  87.97  0.72 1  9.29  0.09 2.46 0.07
 41095  141545247  9.0  3.70 0.05  32.70  0.77 1 14.11  0.50 2.11 0.19
 41136  141607868  6.9  1.30 0.02   8.62  0.32 0 30.12  1.45 2.53 0.32
 41137  261207550  6.7  4.37 0.02  43.23  0.93 1 13.37  0.31 2.50 0.17
 41232  350857817  7.7  2.07 0.01  15.98  0.30 0 22.04  0.46 2.51 0.15
 41235   31528221  8.4 12.59 0.05 159.89  1.89 0  5.96  0.08 1.84 0.07
 41371  149973196  6.2  3.27 0.04  26.73  1.02 0 14.77  0.67 1.89 0.23
 41412   31532827  7.2  3.78 0.03  30.06  0.75 1 12.43  0.37 1.50 0.12
 41451  149988225  6.1  6.50 0.06  76.29  1.67 1 10.67  0.31 2.81 0.21
 41516  141611461  8.5  4.64 0.03  49.70  1.03 1 13.63  0.33 2.99 0.20
 41540  737407687  8.5  6.47 0.03  58.73  1.35 0  8.29  0.21 1.31 0.09
 41540  149988571  8.5  6.46 0.03  58.36  1.39 0  8.26  0.21 1.29 0.10
 41556   31534033  7.5  4.31 0.03  34.95  0.53 1 11.11  0.23 1.40 0.07
 41557  141610486  8.6  5.48 0.04  54.88  3.91 1 10.79  0.78 2.07 0.45
 41587   31600399  8.5  3.91 0.04  33.51  0.53 1 12.95  0.33 1.82 0.11
 41652  219165663  6.5  3.14 0.03  26.68  0.45 0 15.98  0.41 2.21 0.14
 41653  141610759  8.2  4.06 0.05  32.14  0.69 1 11.52  0.38 1.38 0.11
 41802   41035485  8.4  4.35 0.05  33.78  0.90 1 10.54  0.37 1.22 0.11
 41826  141627237  9.1  7.58 0.02  76.32  0.55 0  7.85  0.07 1.52 0.04
 41864  260004744  7.1  7.68 0.05  93.70  1.52 1  9.38  0.19 2.67 0.15
 41885  261255772  9.0 11.50 0.05 134.27  0.75 0  6.00  0.06 1.56 0.04
 41904  149993187  7.6  4.66 0.03  42.93  1.10 1 11.68  0.33 1.89 0.15
 41924  149993423  6.9  3.56 0.03  32.47  0.75 1 15.13  0.43 2.41 0.18
 41959  260004064  8.1  4.94 0.02  48.83  0.36 1 11.82  0.13 2.21 0.06
 41961  261237686  8.3  3.94 0.04  30.59  0.68 1 11.64  0.35 1.34 0.10
 42010  260003139  8.4 13.52 0.04 167.35  3.59 0  5.41  0.12 1.58 0.10
 42028  150030173  7.9  9.16 0.02 112.74  0.97 0  7.94  0.08 2.30 0.06
 42059  219176630  8.2  5.60 0.06  68.53  2.32 1 12.91  0.52 3.70 0.41
 42103  261237964  8.2  8.24 0.04 102.78  0.80 1  8.94  0.11 2.66 0.08
 42120  260045759  7.4  9.21 0.03 104.54  0.85 0  7.28  0.08 1.79 0.05
 42139  141628215  8.1  4.80 0.03  45.70  2.47 1 11.72  0.65 2.03 0.33
 42193  260044101  7.7  4.49 0.04  42.35  0.47 1 12.41  0.26 2.11 0.10
 42211  260045029  7.2  7.72 0.04  81.57  0.48 0  8.08  0.10 1.73 0.05
 42228  150063627  8.0  5.66 0.03  55.29  1.74 0 10.19  0.34 1.86 0.18
 42229  150062447  7.7 40.68 0.23 646.41 20.51 0  2.31  0.08 1.11 0.11
 42230  141686135  6.9  2.08 0.02  14.78  0.37 0 20.18  0.64 1.95 0.17
 42268  141628131  9.2 20.82 0.12 267.62  9.63 0  3.65  0.14 1.15 0.13
 42307  260074581  8.0  4.25 0.02  36.30  0.82 0 11.87  0.29 1.66 0.12
 42348  141707945  7.9  5.25 0.04  59.86  0.50 0 12.83  0.22 3.19 0.13
 42427  150099317  8.0  4.07 0.03  35.98  0.52 1 12.83  0.26 1.92 0.10
 42451  150099534  8.3  2.72 0.02  21.95  0.68 0 17.53  0.60 2.18 0.21
 42587  260079513  8.0 33.60 0.17 508.05 17.41 0  2.66  0.09 1.16 0.12
 42630   41173667  8.1  6.62 0.04  73.00  1.37 1  9.84  0.22 2.29 0.14
 42685  150100925  8.9  4.21 0.03  34.93  0.72 1 11.64  0.29 1.53 0.10
 42700  219195382  8.3  4.36 0.05  39.35  1.01 0 12.23  0.42 1.90 0.17
 42733  261258625  7.8  5.31 0.03  54.82  0.54 0 11.48  0.17 2.34 0.09
 42764  260128301  7.1  4.44 0.04  39.00  1.17 1 11.69  0.41 1.72 0.17
 42934  150105680  9.0  4.26 0.05  36.07  0.91 1 11.74  0.40 1.61 0.14
 42989  150104100  7.5  6.88 0.04  80.90  1.79 1 10.10  0.25 2.67 0.19
 42991  261260905  8.2  0.99 0.02   4.91  0.13 0 29.58  1.42 1.39 0.16
 43109  141754402  9.5  3.16 0.04  25.11  0.64 1 14.85  0.53 1.79 0.16
 43182  150109008  8.5  4.38 0.03  39.19  0.50 1 12.07  0.22 1.85 0.09
 43224  150109654  6.6  7.12 0.04  83.05  2.22 1  9.68  0.28 2.52 0.21
 43225  150110102  7.7  3.95 0.03  32.54  0.62 0 12.32  0.30 1.60 0.10
 43313  141755432  7.9  3.94 0.02  38.84  0.71 0 14.78  0.31 2.74 0.16
 43351   41259424  8.4  4.15 0.02  33.98  0.38 0 11.65  0.17 1.49 0.06
 43375  150138925  7.9  5.03 0.04  46.78  0.89 0 10.92  0.27 1.81 0.12
 43432  260188696  8.5  4.44 0.03  40.61  0.54 1 12.17  0.23 1.95 0.09
 43493  737206678  7.9  3.46 0.03  31.57  1.09 0 15.58  0.60 2.48 0.27
 43493  471011185  7.9  3.46 0.02  29.93  1.76 0 14.77  0.88 2.11 0.37
 43536  141805865  7.4  2.48 0.02  19.70  0.31 0 18.92  0.43 2.28 0.13
 43598  260192754  5.8  3.06 0.02  28.40  0.35 1 17.92  0.32 2.95 0.13
 43602  141770438  9.4  4.83 0.02  45.49  0.56 0 11.52  0.17 1.95 0.08
 43638  238894812  7.6  7.00 0.05  82.20  1.65 1  9.91  0.24 2.61 0.17
 43640   41364834  7.8  4.00 0.03  36.04  0.74 0 13.30  0.34 2.06 0.14
 43721  260240964  7.7  2.20 0.02  18.78  0.95 0 22.92  1.23 3.19 0.50
 43738  141770583  8.8 13.20 0.02 164.14  1.14 0  5.56  0.04 1.64 0.04
 43792  150166281  8.7  7.96 0.04  80.75  0.66 0  7.53  0.10 1.48 0.05
 43850  260242697  8.2  8.56 0.04 111.39  4.93 1  8.98  0.41 2.91 0.39
 43902  260266066  8.4  2.35 0.02  17.25  0.23 0 18.45  0.40 1.90 0.10
 43922   41464973  8.3  3.66 0.03  32.78  0.67 0 14.45  0.38 2.22 0.15
 43923  261328627  8.6  5.19 0.06  53.75  1.42 1 11.79  0.41 2.42 0.22
 43977  150187382  8.7  7.06 0.05  77.78  1.08 0  9.22  0.18 2.14 0.11
 44013  150189450  7.7  1.57 0.02  10.92  0.33 0 26.16  1.03 2.42 0.25
 44027  261332418  9.0  4.72 0.02  46.49  0.47 0 12.33  0.16 2.29 0.08
 44044  260267074  8.4  3.96 0.03  29.09  0.27 1 10.96  0.19 1.13 0.05
 44121  150189952  7.8  5.06 0.04  47.75  0.99 1 11.02  0.29 1.87 0.13
 44246  260301421  6.3  5.67 0.04  68.06  1.52 1 12.51  0.33 3.44 0.25
 44326   41532123  8.2  3.78 0.03  32.25  0.29 0 13.33  0.24 1.85 0.08
 44344  260298610  7.9  4.55 0.03  44.07  1.05 0 12.57  0.34 2.25 0.17
 44382  238926625  6.7  4.42 0.04  39.81  0.52 1 12.04  0.27 1.87 0.10
 44384  150248762  8.6  4.15 0.04  34.10  0.32 0 11.70  0.25 1.51 0.07
 44407  260304568  7.3  6.02 0.03  69.72  1.65 1 11.36  0.29 2.91 0.21
 44411  141811912  7.3  4.17 0.03  33.22  0.50 1 11.29  0.23 1.37 0.07
 44430  141822527  7.9  3.81 0.04  31.87  0.66 1 12.97  0.38 1.74 0.13
 44470  150249737  8.4  3.80 0.05  32.00  0.51 1 13.09  0.40 1.77 0.13
 44471  261333691  7.4  1.79 0.02  13.17  0.33 0 24.28  0.81 2.51 0.22
 44489  141868836  8.1  6.41 0.05  75.41  0.90 1 10.84  0.21 2.87 0.14
 44628  150273651  8.6  4.49 0.05  38.68  0.86 1 11.33  0.36 1.61 0.13
 44753  141866758  8.0  1.43 0.02  10.12  0.26 0 29.23  1.10 2.80 0.26
 44846  150274386  6.0  4.17 0.03  36.32  0.39 1 12.34  0.22 1.79 0.08
 44879  150274835  8.7  4.49 0.03  45.47  0.79 1 13.32  0.29 2.61 0.15
 44880  150275680  6.0  8.49 0.04  98.24  1.33 0  8.05  0.13 2.06 0.09
 44899  141866268  6.9  6.08 0.04  74.57  1.32 1 11.92  0.26 3.43 0.20
 45119  141866084  8.4  4.54 0.03  28.07  0.83 1  8.04  0.26 0.59 0.05
 45246  166975681  8.5  4.25 0.04  35.80  0.93 1 11.71  0.37 1.59 0.14
 45269  255559873  7.5  4.11 0.03  34.78  0.61 1 12.16  0.28 1.67 0.10
 45332  141909987  7.6  3.75 0.03  33.23  0.73 1 13.96  0.38 2.10 0.15
 45368  141915322  7.9  4.44 0.02  43.99  0.73 0 13.18  0.25 2.47 0.13
 45387  261396829  9.1 11.35 0.03 133.93  0.92 0  6.14  0.05 1.63 0.04
 45616  167085827  7.9  7.14 0.06  89.35  1.80 1 10.35  0.27 3.10 0.21
 45845  150361208  8.3 10.34 0.04 122.36  0.80 0  6.76  0.07 1.81 0.05
 45847  150356347  7.7  3.55 0.04  30.14  0.81 1 14.13  0.50 1.95 0.18
 45892  255587723  7.6  5.70 0.02  64.83  0.91 1 11.79  0.18 2.91 0.13
 45894  150391988  8.3  3.66 0.02  29.66  0.40 0 13.08  0.23 1.64 0.08
 45984  260507093  4.7  1.62 0.01  12.87  0.15 0 28.97  0.49 3.49 0.15
 45988  141942380  8.8  4.12 0.05  39.19  0.91 1 13.64  0.46 2.36 0.20
 46012  141946633  7.9  4.25 0.04  40.54  0.70 1 13.26  0.34 2.31 0.15
 46069  150393390  6.0  4.14 0.05  35.67  0.42 0 12.29  0.33 1.74 0.10
 46099  150393140  7.4  8.73 0.05  99.96  1.08 0  7.75  0.12 1.94 0.08
 46116  167126852  4.5  4.07 0.04  31.74  0.31 1 11.32  0.25 1.32 0.06
 46145  260542149  7.8  2.72 0.02  21.47  0.35 0 17.14  0.37 2.04 0.12
 46213  260542130  7.4  4.98 0.04  46.94  1.82 1 11.18  0.47 1.90 0.23
 46261  141976775  8.8  4.95 0.04  46.23  1.03 1 11.14  0.31 1.86 0.14
 46262  261417886  6.3  5.75 0.03  54.02  0.63 0  9.65  0.15 1.63 0.07
 46355  260605873  4.2  2.57 0.01  19.14  0.23 1 17.12  0.24 1.82 0.07
 46367  150429787  7.5  4.17 0.03  35.97  0.64 1 12.22  0.28 1.74 0.11
 46369  167166442  7.9  7.51 0.02  82.28  0.71 0  8.62  0.09 1.98 0.06
 46508  142015292  7.9  3.64 0.03  31.28  0.59 0 13.95  0.35 1.97 0.13
 46654  167203674  8.8  5.88 0.02  62.44  4.26 0 10.67  0.73 2.30 0.47
 46696  260640311  7.1  6.15 0.07  67.18  1.25 1 10.49  0.31 2.39 0.17
 46756  255632885  8.0  5.75 0.02  64.37  1.00 1 11.50  0.20 2.75 0.13
 46819  167245930  6.8  5.00 0.03  47.26  0.63 1 11.17  0.20 1.91 0.09
 46917  260657021  7.5  1.68 0.01  12.32  0.22 0 25.78  0.55 2.65 0.16
 46938  372849810  8.0  1.38 0.02   9.73  0.26 0 30.19  1.20 2.87 0.29
 47001  255640115  5.3  2.03 0.05  14.51  0.43 0 20.80  1.19 2.03 0.27
 47002  255640029  8.0 33.62 0.17 518.14 19.47 0  2.71  0.11 1.23 0.14
 47067  142050046  8.2  1.42 0.01   9.14  0.74 0 26.77  2.21 2.12 0.52
 47095  372850543  5.8  1.64 0.02  10.81  0.26 0 23.75  0.81 1.97 0.17
 47191  260659602  8.4  4.41 0.02  40.82  1.49 1 12.40  0.47 2.03 0.23
 47233  260710277  7.7  1.91 0.02  16.44  0.99 0 26.62  1.70 3.77 0.70
 47234  260709282  8.0  4.07 0.02  37.97  0.97 1 13.54  0.37 2.25 0.18
 47235  293223459  8.4  3.95 0.03  32.78  0.66 1 12.41  0.31 1.63 0.11
 47409  255701774  8.1  4.79 0.02  41.10  0.83 0 10.58  0.23 1.49 0.09
 47446  348839611  7.7  7.82 0.04  89.46  0.65 0  8.64  0.11 2.16 0.06
 47447  293225791  6.2  4.16 0.03  35.34  0.49 1 12.06  0.24 1.66 0.08
 47476  293272754  8.2  5.38 0.04  58.89  1.15 1 12.02  0.29 2.75 0.18
 47502  348842808  8.1  1.85 0.02  14.27  0.17 0 24.63  0.61 2.80 0.16
 47521  142052104  9.2  3.27 0.02  28.98  0.37 1 16.01  0.28 2.40 0.11
 47566  348842703  6.7  5.05 0.04  50.28  1.48 1 11.64  0.39 2.21 0.21
 47584  270474308  8.5  6.45 0.03  70.47  0.51 0 10.01  0.12 2.28 0.07
 47603  293271686  8.0 19.75 0.04 281.69  1.80 0  4.27  0.03 1.66 0.03
 47809  167337772  7.7 11.31 0.03 122.29  0.92 0  5.65  0.05 1.26 0.03
 48137  167362465  7.6  3.99 0.04  31.91  0.59 1 11.84  0.32 1.45 0.10
 48138  142104965  8.7 10.13 0.03 120.23  0.77 0  6.92  0.06 1.86 0.04
 48322  167368394  8.0  4.24 0.04  36.27  0.61 1 11.92  0.30 1.67 0.10
 48359  375056683  7.7  4.09 0.04  33.47  0.72 1 11.82  0.34 1.51 0.11
 48406  142106096  8.4  4.48 0.06  42.72  1.18 0 12.57  0.48 2.19 0.22
 48447  167419882  6.3  4.78 0.03  47.84  0.64 1 12.37  0.23 2.37 0.11
 48732  278824686  8.4 15.45 0.03 205.64  0.95 0  5.09  0.03 1.72 0.03
 48764  278825844  7.9  8.27 0.03  93.99  0.70 0  8.12  0.08 2.00 0.05
 48819  142110261  8.0  5.40 0.03  55.45  2.03 1 11.23  0.43 2.26 0.25
 48973  142109251  8.0  7.80 0.06  98.00  2.81 1  9.51  0.31 2.87 0.26
 49033  278865342  8.1  2.24 0.02  16.19  0.18 0 19.06  0.40 1.90 0.09
 49075  278865412  8.2  5.71 0.07  63.88  1.53 1 11.57  0.40 2.77 0.24
 49097  142109390  9.1 26.55 0.14 381.56 12.08 0  3.20  0.11 1.26 0.12
 49135  176935006  8.1  4.10 0.03  34.35  0.32 1 12.07  0.21 1.62 0.07
 49157  142108898  7.7  4.48 0.03  40.91  0.48 0 12.04  0.21 1.92 0.09
 49265  278897480  8.4  3.92 0.03  35.32  0.79 0 13.58  0.37 2.11 0.16
 49268  176876294  5.6  4.31 0.03  39.79  0.30 1 12.65  0.20 2.06 0.07
 49338  167549895  8.4  4.19 0.04  31.79  0.41 1 10.70  0.25 1.18 0.06
 49532  176953902  6.6  1.70 0.02  13.33  0.34 0 27.25  0.95 3.21 0.29
 49631  167571698  8.3  4.71 0.04  43.67  1.13 1 11.63  0.36 1.91 0.16
 49670  278957439  8.1  2.72 0.02  21.92  0.43 0 17.50  0.43 2.17 0.14
 49690  167574883  7.9  4.85 0.03  43.64  0.82 0 10.96  0.25 1.70 0.10
 49705  278960800  5.8  8.05 0.03  95.55  3.10 1  8.71  0.29 2.35 0.23
 49706  142147796  8.6  4.13 0.04  33.16  0.75 1 11.48  0.34 1.41 0.11
 49854  176958889  7.8  6.42 0.05  74.60  1.20 1 10.69  0.24 2.76 0.16
 49899  278988000  7.9  3.92 0.03  33.52  0.76 0 12.89  0.35 1.80 0.13
 49923  278987272  7.5  5.50 0.03  56.32  0.81 1 11.00  0.20 2.20 0.11
 49947  176873735  5.5  4.54 0.02  39.49  0.51 1 11.32  0.18 1.64 0.07
 49965  278987334  8.1  4.12 0.03  34.52  0.34 1 12.01  0.21 1.61 0.07
 50002  176960513  5.0  1.22 0.01   8.35  0.44 0 33.12  1.84 2.96 0.48
 50127  278991260  6.4  3.60 0.03  35.12  0.45 0 16.01  0.34 2.91 0.15
 50159  364327988  7.5  5.71 0.02  61.52  1.55 1 11.14  0.29 2.47 0.19
 50160  176981035  6.5  3.78 0.03  31.80  0.96 0 13.15  0.45 1.78 0.17
 50200  176980573  7.5  2.27 0.02  16.19  0.27 0 18.56  0.45 1.80 0.11
 50417  176875517  8.4  2.44 0.03  20.09  0.52 1 19.94  0.71 2.58 0.24
 50430  167656118  7.7  4.81 0.04  50.27  0.92 1 12.83  0.32 2.68 0.17
 50475  177241155  8.9 16.05 0.01 212.33  2.72 0  4.87  0.06 1.63 0.06
 50504  279054419  8.1  4.14 0.08  35.86  0.59 1 12.36  0.52 1.77 0.16
 50655  279088861  8.2  5.38 0.10  61.11  1.93 0 12.47  0.61 3.08 0.37
 50996  177023289  8.2  4.29 0.03  39.45  0.50 1 12.66  0.24 2.05 0.10
 51211  177034802  5.9  4.44 0.03  38.28  0.37 1 11.47  0.19 1.63 0.06
 51268  279215253  7.0  7.98 0.05  87.35  0.55 0  8.10  0.11 1.86 0.06
 51320  177255758  6.2  8.60 0.04 109.30  2.75 1  8.73  0.23 2.70 0.21
 51493  177075195  8.2  5.99 0.03  63.61  1.47 1 10.47  0.26 2.26 0.16
 51556  167720983  8.0  2.57 0.02  19.59  0.76 0 17.52  0.73 1.95 0.24
 51660  167721564  7.7  3.25 0.02  31.02  0.57 0 17.35  0.38 3.02 0.18
 51801  177077420  5.9  0.74 0.02   4.53  0.31 0 48.90  4.29 3.51 0.82
 51906  177307478  8.4  8.28 0.05 102.90  3.94 1  8.87  0.36 2.62 0.31
 51907  177284864  8.7  9.74 0.06 131.81  1.89 0  8.21  0.16 2.87 0.14
 51950  279250316  8.2  3.61 0.04  28.49  0.25 1 12.91  0.31 1.54 0.08
 52097  279319721  8.1  4.02 0.05  35.56  0.57 0 13.00  0.38 1.94 0.13
 52119  167751476  8.0  3.02 0.02  22.75  0.36 1 14.73  0.30 1.60 0.09
 52121  280910395  7.4  4.15 0.03  30.86  0.55 1 10.58  0.24 1.12 0.07
 52200  177287152  9.1  4.39 0.04  36.58  0.70 1 11.21  0.30 1.49 0.10
 52251  279321827  7.5  1.52 0.02   9.10  0.62 0 23.26  1.69 1.59 0.33
 52302  177113064  6.9  1.95 0.02  14.78  0.25 0 22.96  0.61 2.52 0.17
 52418  177116244  5.9  5.65 0.02  55.70  0.30 0 10.31  0.09 1.91 0.04
 52603  279359927  5.3  5.99 0.03  63.00  0.53 0 10.37  0.14 2.19 0.07
 52626  177119085  8.1  4.10 0.05  28.37  2.23 1  9.97  0.82 0.91 0.22
 52760  167797796  7.2  4.72 0.04  43.96  1.14 1 11.65  0.36 1.93 0.16
 53103  167810743  7.7  3.91 0.04  32.66  0.52 1 12.62  0.33 1.68 0.11
 53104  167810464  8.7 10.66 0.03 132.94  0.93 0  6.91  0.06 2.05 0.05
 53280  167814274  7.9  5.09 0.04  47.87  0.73 0 10.91  0.24 1.84 0.10
 53328  177385274  8.6  6.57 0.03  70.31  0.50 0  9.62  0.11 2.11 0.06
 53498  279476086  7.5  8.48 0.03 105.64  1.72 1  8.68  0.15 2.57 0.13
 53525  279481092  7.3  4.18 0.04  36.95  0.59 1 12.49  0.31 1.87 0.11
 53583  177173234  8.3  6.59 0.06  79.19  1.07 1 10.77  0.24 2.97 0.16
 53896  177174735  8.3  4.56 0.03  42.12  1.21 1 11.97  0.38 1.95 0.18
 54120  277982674  8.6  1.95 0.03  12.19  0.30 0 18.94  0.74 1.42 0.14
 54181  277982283  8.2  9.47 0.03 108.49  0.62 0  7.15  0.06 1.79 0.04
 54238  370236614  7.2  3.95 0.03  36.57  1.52 1 13.85  0.61 2.27 0.29
 54268  177388502  8.3  4.45 0.02  40.37  0.48 1 12.04  0.18 1.89 0.08
 54292  284194969  8.3  7.44 0.04  86.59  3.59 1  9.24  0.40 2.39 0.30
 54344  370236307  6.8  2.52 0.02  21.13  0.72 0 19.65  0.74 2.64 0.28
 54506  279615774  8.0 10.78 0.03 126.42  0.73 0  6.43  0.05 1.69 0.03
 54559  388180971  8.4  4.62 0.05  31.24  0.36 1  8.65  0.21 0.76 0.04
 55024  348993107  8.1  3.91 0.05  30.21  0.68 1 11.67  0.40 1.33 0.11
 55025  271574801  8.3  5.50 0.03  55.48  0.92 1 10.83  0.22 2.11 0.11
 55048  293973678  7.9  1.79 0.01  12.91  1.63 0 23.80  3.01 2.37 0.90
 55150  299942630  6.5  6.65 0.04  76.07  1.94 1 10.16  0.29 2.54 0.20
 55151  299943748  5.6  4.34 0.02  41.62  0.51 1 13.05  0.20 2.29 0.09
 55302  391904443  6.8  4.05 0.04  32.77  0.69 1 11.80  0.34 1.48 0.11
 55527  349055036  6.1  6.76 0.05  82.55  1.16 1 10.67  0.22 3.04 0.16
 55546  349057389  7.2  3.60 0.03  28.97  0.67 1 13.20  0.38 1.63 0.13
 55644  294151597  7.8  3.25 0.05  24.68  0.31 1 13.80  0.46 1.52 0.11
 55699  349059821  8.4 28.73 0.13 407.15 13.51 0  2.91  0.10 1.12 0.11
 55865  300015239  2.9  4.91 0.05  47.68  0.85 1 11.68  0.32 2.11 0.14
 55964  294159692  5.8  7.34 0.04  81.44  0.83 0  8.93  0.13 2.10 0.08
 55965  349058825  7.3  0.94 0.02   4.91  0.56 0 32.80  3.96 1.71 0.60
 56240  300038390  6.0  1.48 0.03   8.65  0.49 0 23.34  1.63 1.53 0.29
 56266  349097708  6.5  1.54 0.03   9.36  0.35 0 23.30  1.26 1.64 0.23
 56268  300039874  8.1  7.24 0.07  92.81  2.29 1 10.46  0.33 3.28 0.27
 56320  349096590  7.8  4.28 0.06  41.93  0.86 1 13.52  0.47 2.48 0.21
 56321  358177998  7.0  4.11 0.03  31.80  0.74 1 11.12  0.30 1.27 0.10
 56440  349095628  7.8  7.41 0.04  88.75  1.15 1  9.55  0.16 2.62 0.12
 56478  300039724  5.9  4.19 0.03  37.82  0.31 1 12.72  0.21 1.98 0.07
 56479  300085625  8.8 23.92 0.11 333.04 11.73 0  3.44  0.13 1.27 0.14
 56559  349155219  7.9  3.73 0.05  29.60  0.44 1 12.57  0.39 1.51 0.11
 56562  391927597  8.8  5.50 0.03  53.75  0.70 0 10.50  0.18 1.92 0.09
 56708  391927220  7.3  4.33 0.07  36.55  0.86 1 11.51  0.46 1.57 0.15
 57020  300140108  7.6  1.54 0.02  11.34  0.41 0 28.24  1.26 2.93 0.35
 57097  294330174  8.2  4.31 0.03  38.27  0.55 1 12.17  0.24 1.83 0.09
 57127  391946903  8.5  5.69 0.04  62.73  0.57 1 11.45  0.19 2.66 0.10
 57198  294396753  7.6  6.60 0.10  81.54  1.66 1 11.06  0.40 3.23 0.28
 57260  349196480  7.8  4.23 0.03  33.92  0.71 1 11.20  0.28 1.38 0.10
 57358  294398037  6.9  4.53 0.03  43.03  0.85 0 12.38  0.29 2.14 0.14
 57490  271596781  8.9  6.01 0.03  65.85  1.61 1 10.77  0.28 2.47 0.19
 57622  287326898  8.3 26.03 0.17 359.16 18.85 0  3.13  0.17 1.14 0.18
 57696  262499166  8.4  5.40 0.03  48.58  0.69 0  9.84  0.18 1.52 0.07
 57999  349311517  8.2  1.40 0.02  10.49  0.12 0 31.61  0.97 3.39 0.23
 58000  271597672  8.1  1.79 0.01  13.84  0.31 0 25.51  0.63 2.91 0.20
 58045  300241371  8.0  4.25 0.03  39.31  2.16 1 12.86  0.73 2.10 0.35
 58141  300240093  7.2  5.49 0.03  52.97  0.62 0 10.38  0.17 1.85 0.08
 58311  349411267  8.0  2.57 0.02  21.63  2.41 0 19.35  2.17 2.62 0.88
 58333  271695092  8.4  4.45 0.03  40.63  1.19 1 12.12  0.39 1.93 0.18
 58380  271695607  7.9  4.83 0.02  44.95  1.14 1 11.38  0.30 1.88 0.15
 58449  271642609  8.1  9.42 0.02 107.88  0.33 0  7.18  0.04 1.80 0.02
 58518  339729728  7.4 18.53 0.06 257.12  1.06 0  4.42  0.03 1.63 0.03
 58543  271642892  8.9  5.12 0.02  51.54  0.93 1 11.61  0.23 2.25 0.13
 58621  300289543  8.2  8.30 0.02  97.08  0.82 0  8.32  0.08 2.18 0.06
 58659  271697103  7.8  6.50 0.04  79.30  1.18 1 11.09  0.21 3.15 0.16
 58774  349413521  6.3  5.63 0.02  72.72  1.53 1 13.55  0.30 4.32 0.28
 58776  271693788  7.3  3.21 0.03  24.07  0.42 1 13.80  0.35 1.48 0.09
 58942  349479546  6.9  3.10 0.03  24.89  0.54 0 15.30  0.45 1.89 0.14
 58964  300326045  7.2  7.37 0.02  82.33  0.69 0  8.95  0.09 2.14 0.06
 59239  300328258  5.8  4.08 0.03  34.84  0.32 0 12.36  0.21 1.72 0.07
 59240  271698336  8.8  4.21 0.04  32.03  0.61 1 10.67  0.29 1.18 0.08
 59553  271699178  8.4  1.41 0.01   9.99  0.25 0 29.68  0.85 2.85 0.23
 59579  339862340  6.9  6.14 0.03  69.38  1.08 0 10.87  0.20 2.65 0.13
 59663  300384180  6.7  4.15 0.02  35.19  0.75 0 12.07  0.28 1.66 0.11
 59681  271796704  8.0  4.59 0.03  45.18  0.85 1 12.67  0.29 2.35 0.15
 59719  300444376  8.3 29.43 0.15 454.98 15.33 0  3.10  0.11 1.42 0.15
 59760  349575695  7.0  2.25 0.01  15.83  0.37 0 18.47  0.46 1.75 0.13
 60037  349645236  8.2  3.84 0.03  29.18  1.13 1 11.69  0.49 1.29 0.16
 60039  271727336  9.0  3.83 0.03  30.10  0.48 1 12.12  0.27 1.43 0.08
 60132  300448273  8.1  4.81 0.04  49.38  1.12 1 12.61  0.35 2.54 0.19
 60151  300448730  7.4  5.55 0.03  57.73  0.71 0 11.07  0.18 2.29 0.10
 60332  271809381  7.3  3.59 0.02  28.25  0.42 1 12.95  0.24 1.53 0.08
 60377  300511518  7.7  5.59 0.03  64.45  1.67 1 12.18  0.34 3.10 0.25
